n,name,parent,value
1516564,Fernvirus sitara,1505124.0,1
1516653,Fernvirus tadhana,1505124.0,1
1516957,Fernvirus P123,1505124.0,1
1505133,Kumottavirus,1515284.0,2
1507465,Kumottavirus margaretkali,1505133.0,1
1514691,Kumottavirus kumotta,1505133.0,1
1505141,Turbidovirus,1515284.0,13
1503032,Turbidovirus larenn,1505141.0,1
1503795,Turbidovirus centaur,1505141.0,1
1504169,Turbidovirus georgie2,1505141.0,1
1505015,Turbidovirus heffalump,1505141.0,1
1505427,Turbidovirus malec,1505141.0,1
1506871,Turbidovirus benvolio,1505141.0,1
1507923,Turbidovirus bugsy,1505141.0,1
1508295,Turbidovirus turbido,1505141.0,1
1509128,Turbidovirus piro94,1505141.0,1
1510240,Turbidovirus anselm,1505141.0,1
1510726,Turbidovirus evilgenius,1505141.0,1
1511570,Turbidovirus joshkayV,1505141.0,1
1514057,Turbidovirus fameo,1505141.0,1
1505221,Sasvirus,1515284.0,1
1512383,Sasvirus BFK20,1505221.0,1
1505275,Saundersvirus,1515284.0,1
1514898,Saundersvirus Tp84,1505275.0,1
1505280,Knuthellervirus,1515284.0,1
1516878,Knuthellervirus PMBT14,1505280.0,1
1505282,Armstrongvirus,1515284.0,1
1515051,Armstrongvirus armstrong,1505282.0,1
1505312,Latrobevirus,1515284.0,1
1508703,Latrobevirus FNU1,1505312.0,1
1505359,Predatorvirus,1515284.0,1
1507077,Predatorvirus predator,1505359.0,1
1505372,Risingsunvirus,1515284.0,1
1506292,Risingsunvirus risingsun,1505372.0,1
1505402,Ghobesvirus,1515284.0,1
1515712,Ghobesvirus ghobes,1505402.0,1
1505478,Sixamavirus,1515284.0,1
1509651,Sixamavirus sixama,1505478.0,1
1505487,Bridgettevirus,1515284.0,5
1506022,Bridgettevirus bridgette,1505487.0,1
1506717,Bridgettevirus peas,1505487.0,1
1507213,Bridgettevirus constance,1505487.0,1
1508916,Bridgettevirus judy,1505487.0,1
1509153,Bridgettevirus eileen,1505487.0,1
1505540,Kochitakasuvirus,1515284.0,2
1504066,Kochitakasuvirus KPP25,1505540.0,1
1511411,Kochitakasuvirus R18,1505540.0,1
1505561,Nyceiraevirus,1515284.0,1
1504078,Nyceiraevirus nyceirae,1505561.0,1
1505577,Kunmingvirus,1515284.0,2
1505509,Kunmingvirus kv2D05,1505577.0,1
1511794,Kunmingvirus kv4D05,1505577.0,1
1505581,Crassvirales,1515284.0,73
1502900,Intestiviridae,1505581.0,18
1503509,Crudevirinae,1502900.0,11
1505204,Dabirmavirus,1503509.0,1
1507942,Dabirmavirus hominis,1505204.0,1
1507984,Drivevirus,1503509.0,1
1513196,Drivevirus gastrointestinalis,1507984.0,1
1508463,Diorhovirus,1503509.0,2
1503137,Diorhovirus intestinalis,1508463.0,1
1504588,Diorhovirus copri,1508463.0,1
1511770,Delmidovirus,1503509.0,3
1509037,Delmidovirus intestinihominis,1511770.0,1
1512030,Delmidovirus splanchnicus,1511770.0,1
1515820,Delmidovirus copri,1511770.0,1
1515069,Carjivirus,1503509.0,2
1506984,Carjivirus communis,1515069.0,1
1516136,Carjivirus hominis,1515069.0,1
1515368,Endlipuvirus,1503509.0,1
1515606,Endlipuvirus intestinihominis,1515368.0,1
1516293,Whopevirus,1503509.0,1
1505463,Whopevirus animalis,1516293.0,1
1507551,Churivirinae,1502900.0,4
1505160,Jahgtovirus,1507551.0,4
1504028,Jahgtovirus intestinihominis,1505160.0,1
1506875,Jahgtovirus secundus,1505160.0,1
1507659,Jahgtovirus gastrointestinalis,1505160.0,1
1515082,Jahgtovirus intestinalis,1505160.0,1
1514968,Obtuvirinae,1502900.0,3
1514614,Hacihdavirus,1514968.0,1
1512062,Hacihdavirus animalis,1514614.0,1
1516771,Fohxhuevirus,1514968.0,1
1504183,Fohxhuevirus gastrointestinalis,1516771.0,1
1517350,Wotdevirus,1514968.0,1
1510977,Wotdevirus murinus,1517350.0,1
1506866,Suoliviridae,1505581.0,36
1502770,Dechshavirus,1506866.0,1
1517414,Dechshavirus japanensis,1502770.0,1
1508782,Oafivirinae,1506866.0,8
1504037,Buhlduvirus,1508782.0,2
1508457,Buhlduvirus animalis,1504037.0,1
1509916,Buhlduvirus porcinus,1504037.0,1
1504124,Burzaovirus,1508782.0,3
1514517,Burzaovirus intestinihominis,1504124.0,1
1515093,Burzaovirus faecalis,1504124.0,1
1516298,Burzaovirus coli,1504124.0,1
1505002,Cacepaovirus,1508782.0,1
1514674,Cacepaovirus simiae,1505002.0,1
1507344,Bohxovirus,1508782.0,1
1514273,Bohxovirus oralis,1507344.0,1
1509424,Chuhaivirus,1508782.0,1
1513786,Chuhaivirus simiae,1509424.0,1
1511394,Boorivirinae,1506866.0,7
1503415,Cohcovirus,1511394.0,2
1505414,Cohcovirus hiberniae,1503415.0,1
1511248,Cohcovirus splanchnicus,1503415.0,1
1515281,Canhaevirus,1511394.0,2
1508500,Canhaevirus hiberniae,1515281.0,1
1512275,Canhaevirus faecalis,1515281.0,1
1516868,Culoivirus,1511394.0,3
1507579,Culoivirus americanus,1516868.0,1
1512902,Culoivirus faecalis,1516868.0,1
1515215,Culoivirus intestinalis,1516868.0,1
1515121,Loutivirinae,1506866.0,11
1504959,Blohavirus,1515121.0,2
1510615,Blohavirus faecalis,1504959.0,1
1514419,Blohavirus americanus,1504959.0,1
1508045,Buorbuivirus,1515121.0,1
1513645,Buorbuivirus hominis,1508045.0,1
1510434,Buchavirus,1515121.0,8
1502984,Buchavirus intestinalis,1510434.0,1
1504323,Buchavirus splanchnicus,1510434.0,1
1504768,Buchavirus hominis,1510434.0,1
1505450,Buchavirus oralis,1510434.0,1
1506092,Buchavirus hiberniae,1510434.0,1
1507881,Buchavirus faecalis,1510434.0,1
1509626,Buchavirus copri,1510434.0,1
1515743,Buchavirus coli,1510434.0,1
1516709,Uncouvirinae,1506866.0,6
1504329,Besingivirus,1516709.0,1
1513346,Besingivirus coli,1504329.0,1
1508503,Birpovirus,1516709.0,2
1507356,Birpovirus hiberniae,1508503.0,1
1514619,Birpovirus hominis,1508503.0,1
1513968,Aurodevirus,1516709.0,3
1509532,Aurodevirus hominis,1513968.0,1
1514393,Aurodevirus hiberniae,1513968.0,1
1515537,Aurodevirus intestinalis,1513968.0,1
1517203,Bearivirinae,1506866.0,3
1508177,Afonbuvirus,1517203.0,3
1504883,Afonbuvirus intestinihominis,1508177.0,1
1506931,Afonbuvirus faecalis,1508177.0,1
1515108,Afonbuvirus coli,1508177.0,1
1507644,Steigviridae,1505581.0,15
1515800,Asinivirinae,1507644.0,15
1504509,Pipoluvirus,1515800.0,1
1508637,Pipoluvirus rarus,1504509.0,1
1505517,Lebriduvirus,1515800.0,1
1517072,Lebriduvirus gastrointestinalis,1505517.0,1
1507623,Paundivirus,1515800.0,1
1505594,Paundivirus hollandii,1507623.0,1
1508711,Kehishuvirus,1515800.0,2
1512642,Kehishuvirus primarius,1508711.0,1
1517146,Kehishuvirus splanchnicus,1508711.0,1
1508767,Mahlunavirus,1515800.0,1
1509307,Mahlunavirus rarus,1508767.0,1
1509259,Pamirivirus,1515800.0,1
1515007,Pamirivirus faecium,1509259.0,1
1510461,Akihdevirus,1515800.0,1
1515731,Akihdevirus balticus,1510461.0,1
1510760,Lahndsivirus,1515800.0,1
1505289,Lahndsivirus rarus,1510760.0,1
1511933,Kahnovirus,1515800.0,2
1507686,Kahnovirus copri,1511933.0,1
1512927,Kahnovirus oralis,1511933.0,1
1512975,Kolpuevirus,1515800.0,2
1515206,Kolpuevirus hominis,1512975.0,1
1515623,Kolpuevirus coli,1512975.0,1
1516802,Wulfhauvirus,1515800.0,1
1507116,Wulfhauvirus bangladeshii,1516802.0,1
1517469,Mahstovirus,1515800.0,1
1513812,Mahstovirus faecalis,1517469.0,1
1515189,Crevaviridae,1505581.0,4
1508127,Coarsevirinae,1515189.0,2
1505039,Junduvirus,1508127.0,2
1504673,Junduvirus communis,1505039.0,1
1512444,Junduvirus copri,1505039.0,1
1509123,Doltivirinae,1515189.0,2
1515442,Kingevirus,1509123.0,1
1512946,Kingevirus communis,1515442.0,1
1515446,Kahucivirus,1509123.0,1
1514769,Kahucivirus intestinalis,1515446.0,1
1505624,Lastavirus,1515284.0,2
1503862,Lastavirus lasta,1505624.0,1
1508979,Lastavirus sopranogao,1505624.0,1
1505627,Becedseptimavirus,1515284.0,1
1510962,Becedseptimavirus BCD7,1505627.0,1
1505647,Gustavvirus,1515284.0,2
1504688,Gustavvirus gustav,1505647.0,1
1512733,Gustavvirus mahdia,1505647.0,1
1505673,Enfavirus,1515284.0,1
1514504,Enfavirus NF,1505673.0,1
1505682,Chebruvirinae,1515284.0,4
1517190,Brujitavirus,1505682.0,4
1505207,Brujitavirus brujita,1517190.0,1
1505645,Brujitavirus xula,1517190.0,1
1508106,Brujitavirus babsiella,1517190.0,1
1511020,Brujitavirus HC,1517190.0,1
1505763,Sejongvirinae,1515284.0,5
1507945,Basiliskvirus,1505763.0,2
1507654,Basiliskvirus basilisk,1507945.0,1
1509503,Basiliskvirus bak10,1507945.0,1
1516606,Yihwangvirus,1505763.0,3
1503798,Yihwangvirus pW4,1516606.0,1
1513286,Yihwangvirus BCPST,1516606.0,1
1516855,Yihwangvirus PBC4,1516606.0,1
1505779,Sepvirinae,1515284.0,21
1504658,Diegovirus,1505779.0,2
1506754,Diegovirus dv7502Stx,1504658.0,1
1511088,Diegovirus POCJ13,1504658.0,1
1509060,Oslovirus,1505779.0,6
1508470,Oslovirus TL2011,1509060.0,1
1509661,Oslovirus PA2,1509060.0,1
1509709,Oslovirus ArgO145,1509060.0,1
1509864,Oslovirus Lyz12581Vzw,1509060.0,1
1511449,Oslovirus ov191,1509060.0,1
1514507,Oslovirus VASD,1509060.0,1
1512756,Traversvirus,1505779.0,13
1503259,Traversvirus min27,1512756.0,1
1503688,Traversvirus AU6Stx1,1512756.0,1
1504752,Traversvirus F451,1512756.0,1
1506353,Traversvirus ST28624,1512756.0,1
1508585,Traversvirus tv24B,1512756.0,1
1508956,Traversvirus II,1512756.0,1
1511078,Traversvirus WGPS9,1512756.0,1
1511275,Traversvirus AU5Stx1,1512756.0,1
1513451,Traversvirus PA28,1512756.0,1
1515334,Traversvirus P27,1512756.0,1
1516185,Traversvirus tv933W,1512756.0,1
1516787,Traversvirus SH2026Stx1,1512756.0,1
1516965,Traversvirus tv86,1512756.0,1
1505786,Abouovirus,1515284.0,2
1503769,Abouovirus davies,1505786.0,1
1512846,Abouovirus abouo,1505786.0,1
1505794,Finchvirus,1515284.0,1
1505429,Finchvirus finch,1505794.0,1
1505816,Bievrevirus,1515284.0,1
1504138,Bievrevirus bv4A7,1505816.0,1
1505818,Radostvirus,1515284.0,1
1509502,Radostvirus ev099,1505818.0,1
1505833,Rowavirus,1515284.0,1
1503282,Rowavirus rowa,1505833.0,1
1505840,Rockefellervirus,1515284.0,6
1506153,Rockefellervirus IME134801,1505840.0,1
1508678,Rockefellervirus IPLA7,1505840.0,1
1509710,Rockefellervirus CNPx,1505840.0,1
1509790,Rockefellervirus IPLA5,1505840.0,1
1510556,Rockefellervirus CNPH82,1505840.0,1
1514263,Rockefellervirus PH15,1505840.0,1
1505851,Northamptonvirus,1515284.0,2
1506044,Northamptonvirus jeon,1505851.0,1
1516323,Northamptonvirus taptic,1505851.0,1
1505857,Getseptimavirus,1515284.0,2
1511236,Getseptimavirus GTE7,1505857.0,1
1516321,Getseptimavirus GMA7,1505857.0,1
1505860,Ionavirus,1515284.0,1
1514805,Ionavirus W14,1505860.0,1
1505883,Grutrevirus,1515284.0,2
1507871,Grutrevirus GMA5,1505883.0,1
1510663,Grutrevirus GRU3,1505883.0,1
1505886,Caminolopintovirus,1515284.0,1
1516740,Caminolopintovirus STGO351,1505886.0,1
1505889,Taranisvirus,1515284.0,1
1512964,Taranisvirus taranis,1505889.0,1
1505908,Sendosyvirus,1515284.0,2
1507252,Sendosyvirus APSE1,1505908.0,1
1513856,Sendosyvirus APSE2,1505908.0,1
1505928,Hestiavirus,1515284.0,1
1517207,Hestiavirus hestia,1505928.0,1
1505934,Mcgonagallvirus,1515284.0,1
1514140,Mcgonagallvirus macgonagall,1505934.0,1
1505941,Demerecviridae,1515284.0,101
1502772,Sugarlandvirus,1505941.0,2
1505127,Sugarlandvirus sugarland,1502772.0,1
1510869,Sugarlandvirus IME260,1502772.0,1
1503116,Priunavirus,1505941.0,2
1510369,Priunavirus PR1,1503116.0,1
1516169,Priunavirus PSTCR5,1503116.0,1
1507137,Pogseptimavirus,1505941.0,2
1504747,Pogseptimavirus VspSw1,1507137.0,1
1508262,Pogseptimavirus PG07,1507137.0,1
1507609,Shenzhenvirus,1505941.0,2
1506510,Shenzhenvirus AhSzq1,1507609.0,1
1509440,Shenzhenvirus AhSzw1,1507609.0,1
1508361,Mccorquodalevirinae,1505941.0,2
1511537,Myunavirus,1508361.0,1
1513976,Myunavirus My1,1511537.0,1
1513637,Hongcheonvirus,1508361.0,1
1507745,Hongcheonvirus DUPPV,1513637.0,1
1512405,Novosibvirus,1505941.0,2
1505285,Novosibvirus PM135,1512405.0,1
1514869,Novosibvirus stubb,1512405.0,1
1512910,Markadamsvirinae,1505941.0,72
1506655,Tequintavirus,1512910.0,35
1504196,Tequintavirus VSe12,1506655.0,1
1504936,Tequintavirus SE11,1506655.0,1
1505323,Tequintavirus T5,1506655.0,1
1505339,Tequintavirus FFH1,1506655.0,1
1505725,Tequintavirus DT5712,1506655.0,1
1506008,Tequintavirus chee24,1506655.0,1
1506219,Tequintavirus OSYSP,1506655.0,1
1506315,Tequintavirus HdH2,1506655.0,1
1506526,Tequintavirus NBSal005,1506655.0,1
1506850,Tequintavirus oldekolle,1506655.0,1
1507161,Tequintavirus VEc33,1506655.0,1
1507864,Tequintavirus SP01,1506655.0,1
1508286,Tequintavirus gostya9,1506655.0,1
1508377,Tequintavirus AKFV33,1506655.0,1
1508911,Tequintavirus fp01,1506655.0,1
1509912,Tequintavirus SP3,1506655.0,1
1510247,Tequintavirus LLS,1506655.0,1
1510307,Tequintavirus SPC35,1506655.0,1
1510567,Tequintavirus BF23,1506655.0,1
1511536,Tequintavirus shivani,1506655.0,1
1511717,Tequintavirus APCEc03,1506655.0,1
1511737,Tequintavirus H8,1506655.0,1
1511758,Tequintavirus SSP1,1506655.0,1
1512519,Tequintavirus SP15,1506655.0,1
1513325,Tequintavirus Th1,1506655.0,1
1513527,Tequintavirus slur09,1506655.0,1
1514235,Tequintavirus NR01,1506655.0,1
1514788,Tequintavirus SHSML45,1506655.0,1
1515017,Tequintavirus DT57C,1506655.0,1
1515278,Tequintavirus L6jm,1506655.0,1
1515455,Tequintavirus mar004NP2,1506655.0,1
1515560,Tequintavirus NBSal003,1506655.0,1
1515700,Tequintavirus NBEco001,1506655.0,1
1517079,Tequintavirus S131,1506655.0,1
1517249,Tequintavirus NBEco002,1506655.0,1
1509138,Epseptimavirus,1512910.0,37
1502789,Epseptimavirus 118970sal2,1509138.0,1
1502972,Epseptimavirus bombadil,1509138.0,1
1503435,Epseptimavirus faergetype,1509138.0,1
1503931,Epseptimavirus seafire,1509138.0,1
1504233,Epseptimavirus RN29,1509138.0,1
1504356,Epseptimavirus LVR16A,1509138.0,1
1504456,Epseptimavirus S113,1509138.0,1
1505007,Epseptimavirus saus132,1509138.0,1
1505378,Epseptimavirus SH9,1509138.0,1
1505805,Epseptimavirus ev129,1509138.0,1
1506083,Epseptimavirus S133,1509138.0,1
1506940,Epseptimavirus S132,1509138.0,1
1507129,Epseptimavirus R201,1509138.0,1
1507375,Epseptimavirus STG2,1509138.0,1
1507618,Epseptimavirus SE24,1509138.0,1
1508258,Epseptimavirus mar003J3,1509138.0,1
1508345,Epseptimavirus ev23,1509138.0,1
1508537,Epseptimavirus stitch,1509138.0,1
1509801,Epseptimavirus 100268sal2,1509138.0,1
1509855,Epseptimavirus fuchur,1509138.0,1
1510540,Epseptimavirus rokbiter,1509138.0,1
1511056,Epseptimavirus atrejo,1509138.0,1
1511066,Epseptimavirus S116,1509138.0,1
1511103,Epseptimavirus S126,1509138.0,1
1511189,Epseptimavirus ev329,1509138.0,1
1512075,Epseptimavirus ev119,1509138.0,1
1512944,Epseptimavirus S147,1509138.0,1
1513581,Epseptimavirus ev123,1509138.0,1
1514538,Epseptimavirus OSYSTA,1509138.0,1
1514939,Epseptimavirus EPS7,1509138.0,1
1515075,Epseptimavirus bastian,1509138.0,1
1515195,Epseptimavirus SB13,1509138.0,1
1515732,Epseptimavirus Sw2,1509138.0,1
1516113,Epseptimavirus S114,1509138.0,1
1516300,Epseptimavirus sepoy,1509138.0,1
1516403,Epseptimavirus S124,1509138.0,1
1516410,Epseptimavirus oselot,1509138.0,1
1513534,Ermolyevavirinae,1505941.0,17
1504231,Vipunavirus,1513534.0,1
1515657,Vipunavirus pVp1,1504231.0,1
1509771,Jesfedecavirus,1513534.0,3
1508804,Jesfedecavirus JSF10,1509771.0,1
1513985,Jesfedecavirus JSF12,1509771.0,1
1516727,Jesfedecavirus phi3,1509771.0,1
1509970,Cetovirus,1513534.0,1
1504506,Cetovirus ceto,1509970.0,1
1515687,Thalassavirus,1513534.0,12
1503385,Thalassavirus river4,1515687.0,1
1503839,Thalassavirus bennett,1515687.0,1
1504399,Thalassavirus cody,1515687.0,1
1505391,Thalassavirus pontus,1515687.0,1
1506217,Thalassavirus quinn,1515687.0,1
1506858,Thalassavirus achelous,1515687.0,1
1507900,Thalassavirus gary,1515687.0,1
1511138,Thalassavirus chester,1515687.0,1
1511974,Thalassavirus AG74,1515687.0,1
1512041,Thalassavirus thalassa,1515687.0,1
1514444,Thalassavirus athena,1515687.0,1
1516020,Thalassavirus brizo,1515687.0,1
1505942,Fipvunavirus,1515284.0,2
1503576,Fipvunavirus Fpv4,1505942.0,1
1517094,Fipvunavirus Fpv1,1505942.0,1
1505965,Beephvirinae,1515284.0,5
1506976,Immanueltrevirus,1505965.0,1
1516503,Immanueltrevirus immanuel3,1506976.0,1
1514697,Manuelvirus,1505965.0,3
1506838,Manuelvirus manuel,1514697.0,1
1510173,Manuelvirus wrighton,1514697.0,1
1510921,Manuelvirus JXY1,1514697.0,1
1517019,Flowerpowervirus,1505965.0,1
1504646,Flowerpowervirus flowerpower,1517019.0,1
1505988,Fowlmouthvirus,1515284.0,1
1502877,Fowlmouthvirus fowlmouth,1505988.0,1
1505993,Goslarvirus,1515284.0,1
1505626,Goslarvirus goslar,1505993.0,1
1506011,Montyvirus,1515284.0,10
1503236,Montyvirus adgers,1506011.0,1
1504853,Montyvirus chelms,1506011.0,1
1511207,Montyvirus sombrero,1506011.0,1
1511845,Montyvirus john316,1506011.0,1
1512993,Montyvirus beaver,1506011.0,1
1513548,Montyvirus flakey,1506011.0,1
1514050,Montyvirus stevefrench,1506011.0,1
1514475,Montyvirus monty,1506011.0,1
1516482,Montyvirus jellybones,1506011.0,1
1516888,Montyvirus birksandsocks,1506011.0,1
1506026,Glaedevirus,1515284.0,1
1510624,Glaedevirus gv2H10,1506026.0,1
1506042,Gervaisevirus,1515284.0,3
1503352,Gervaisevirus gervaise,1506042.0,1
1505949,Gervaisevirus GP4,1506042.0,1
1507760,Gervaisevirus claudettte,1506042.0,1
1506116,Winoviridae,1515284.0,3
1509262,Peternellavirus,1506116.0,1
1503167,Peternellavirus peternella,1509262.0,1
1511367,Pippivirus,1506116.0,2
1509249,Pippivirus pippi,1511367.0,1
1513255,Pippivirus lotta,1511367.0,1
1506142,Qingdaovirus,1515284.0,1
1502871,Qingdaovirus J21,1506142.0,1
1506163,Beceayunavirus,1515284.0,1
1510572,Beceayunavirus BceA1,1506163.0,1
1506176,Mesyanzhinovviridae,1515284.0,17
1506602,Keylargovirus,1506176.0,1
1507418,Keylargovirus JL001,1506602.0,1
1507833,Bradleyvirinae,1506176.0,7
1503545,Epaquintavirus,1507833.0,1
1506820,Epaquintavirus Epa5,1503545.0,1
1505691,Abidjanvirus,1507833.0,4
1503017,Pseudomonas virus Ab19,1505691.0,1
1503160,Pseudomonas virus Ab18,1505691.0,1
1506646,Pseudomonas virus PaMx11,1505691.0,1
1507976,Abidjanvirus ZC01,1505691.0,1
1512020,Xooduovirus,1507833.0,1
1510155,Xooduovirus Xoosp2,1512020.0,1
1512620,Bosavirus,1507833.0,1
1512260,Bosavirus bosa,1512620.0,1
1513888,Rabinowitzvirinae,1506176.0,9
1508739,Yuavirus,1513888.0,5
1504006,Pseudomonas virus Yua,1508739.0,1
1506521,Pseudomonas virus LKO4,1508739.0,1
1510216,Pseudomonas virus M6,1508739.0,1
1511278,Pseudomonas virus MP1412,1508739.0,1
1516358,Pseudomonas virus PAE1,1508739.0,1
1513440,Vojvodinavirus,1513888.0,4
1503265,Bordetella virus FP1,1513440.0,1
1509359,Bordetella virus CN1,1513440.0,1
1510514,Bordetella virus CN2,1513440.0,1
1516988,Bordetella virus MW2,1513440.0,1
1506245,Santafevirus,1515284.0,1
1505473,Santafevirus sf40AC,1506245.0,1
1506265,Quivirus,1515284.0,1
1512438,Quivirus qui,1506265.0,1
1506334,Metamorphoovirus,1515284.0,3
1506593,Metamorphoovirus fireman,1506334.0,1
1514719,Metamorphoovirus metamorphoo,1506334.0,1
1515659,Metamorphoovirus robsfeet,1506334.0,1
1506362,Kostyavirus,1515284.0,9
1505801,Kostyavirus CJW1,1506362.0,1
1506111,Kostyavirus sirduracell,1506362.0,1
1507333,Kostyavirus kv244,1506362.0,1
1511283,Kostyavirus pumpkin,1506362.0,1
1513572,Kostyavirus eureka,1506362.0,1
1514110,Kostyavirus porky,1506362.0,1
1514123,Kostyavirus bask21,1506362.0,1
1515823,Kostyavirus toto,1506362.0,1
1517490,Kostyavirus kostya,1506362.0,1
1506398,Schmidvirus,1515284.0,3
1507689,Schmidvirus KHP40,1506398.0,1
1514286,Schmidvirus sv1961P,1506398.0,1
1515793,Schmidvirus KHP30,1506398.0,1
1506399,Heilongjiangvirus,1515284.0,1
1502898,Heilongjiangvirus Lb,1506399.0,1
1506419,Pagevirus,1515284.0,5
1510076,Pagevirus page,1506419.0,1
1510600,Pagevirus pony,1506419.0,1
1511540,Pagevirus pookie,1506419.0,1
1512692,Pagevirus pascal,1506419.0,1
1512933,Pagevirus palmer,1506419.0,1
1506450,Wollypogvirus,1515284.0,1
1504668,Wollypogvirus wollypog,1506450.0,1
1506456,Salasmaviridae,1515284.0,33
1503992,Mingyongvirus,1506456.0,1
1512241,Mingyongvirus VMY22,1503992.0,1
1505195,Huangshavirus,1506456.0,1
1514708,Huangshavirus dlcuna,1505195.0,1
1506159,Bundooravirus,1506456.0,3
1504228,Bundooravirus PumA2,1506159.0,1
1508291,Bundooravirus whyphy,1506159.0,1
1512745,Bundooravirus PumA1,1506159.0,1
1509774,Cepunavirus,1506456.0,2
1504092,Cepunavirus Cp7,1509774.0,1
1511978,Cepunavirus Cp1,1509774.0,1
1510342,Tatarstanvirinae,1506456.0,3
1507121,Karezivirus,1510342.0,1
1509108,Karezivirus karezi,1507121.0,1
1507823,Gaunavirus,1510342.0,2
1503861,Gaunavirus GA1,1507823.0,1
1515580,Gaunavirus SRT01hs,1507823.0,1
1512133,Northropvirinae,1506456.0,14
1503129,Klosterneuburgvirus,1512133.0,1
1506213,Klosterneuburgvirus MGB1,1503129.0,1
1505365,Hemphillvirus,1512133.0,3
1508271,Hemphillvirus DK2,1505365.0,1
1511734,Hemphillvirus DK1,1505365.0,1
1512850,Hemphillvirus DK3,1505365.0,1
1506775,Claudivirus,1512133.0,10
1503599,Claudivirus QCM11,1506775.0,1
1505991,Claudivirus stitch,1506775.0,1
1506435,Claudivirus aurora,1506775.0,1
1507234,Claudivirus serpounce,1506775.0,1
1510933,Claudivirus konjotrouble,1506775.0,1
1513223,Claudivirus Goe4,1506775.0,1
1513308,Claudivirus claudi,1506775.0,1
1514297,Claudivirus thornton,1506775.0,1
1514920,Claudivirus baseballfield,1506775.0,1
1515778,Claudivirus juan,1506775.0,1
1515327,Picovirinae,1506456.0,7
1509919,Salasvirus,1515327.0,4
1508533,Salasvirus Gxv1,1509919.0,1
1510811,Salasvirus PZA,1509919.0,1
1510875,Salasvirus Goe6,1509919.0,1
1514629,Salasvirus phi29,1509919.0,1
1516614,Beecentumtrevirus,1515327.0,3
1503666,Beecentumtrevirus B103,1516614.0,1
1507335,Beecentumtrevirus Nf,1516614.0,1
1508743,Beecentumtrevirus Goe1,1516614.0,1
1517516,Harambevirus,1506456.0,2
1504685,Harambevirus harambe,1517516.0,1
1510402,Harambevirus beachbum,1517516.0,1
1506492,Alexandravirus,1515284.0,12
1503414,Alexandravirus SNUABM16,1506492.0,1
1504341,Alexandravirus SNUABM30,1506492.0,1
1507663,Alexandravirus SNUABM2,1506492.0,1
1508101,Alexandravirus SNUABM32,1506492.0,1
1508634,Alexandravirus SNUABM35,1506492.0,1
1510352,Alexandravirus SNUABM22,1506492.0,1
1513075,Alexandravirus SNUABM1,1506492.0,1
1513208,Alexandravirus AD1,1506492.0,1
1514548,Alexandravirus SNUABM33,1506492.0,1
1516882,Alexandravirus SNUABM17,1506492.0,1
1517013,Alexandravirus SNUABM3,1506492.0,1
1517110,Alexandravirus alexandra,1506492.0,1
1506499,Pahexavirus,1515284.0,57
1502831,Pahexavirus PHL114L00,1506499.0,1
1503161,Pahexavirus PHL151M00,1506499.0,1
1503347,Pahexavirus SKKY,1506499.0,1
1503365,Pahexavirus P104A,1506499.0,1
1503447,Pahexavirus PHL132N00,1506499.0,1
1503504,Pahexavirus ATCC29399BT,1506499.0,1
1504215,Pahexavirus PHL041M10,1506499.0,1
1504316,Pahexavirus wizzo,1506499.0,1
1504451,Pahexavirus PHL025M00,1506499.0,1
1504484,Pahexavirus PHL171M01,1506499.0,1
